customer_id,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment_Code,RFM_Score,Segment,Cluster
16598,31,3,5233.72,4,2,2,422,8,Potential Loyalists,1
16599,295,3,1656.14,1,2,1,121,4,Lost Customers,4
16600,16,11,20726.949999999997,4,5,5,455,14,Champions,3
16601,3,4,2019.2600000000002,5,3,1,531,9,Promising,1
16602,77,2,2807.84,3,1,1,311,5,Promising,4
16603,79,4,8054.92,3,3,3,333,9,Loyal Customers,0
16604,1,3,10133.66,5,2,4,524,11,Potential Loyalists,1
16605,54,7,13246.11,3,5,5,355,13,Loyal Customers,0
16606,20,5,8166.74,4,4,3,443,11,Loyal Customers,3
16607,57,6,10548.05,3,4,4,344,11,Loyal Customers,0
16608,12,5,8438.77,5,4,4,544,13,Champions,3
16609,9,6,15701.06,5,4,5,545,14,Champions,3
16610,42,5,4969.29,3,4,2,342,9,Lost Customers,1
16611,20,6,8025.92,4,4,3,443,11,Loyal Customers,3
16612,21,2,3582.01,4,1,2,412,7,Potential Loyalists,1
16613,47,6,7987.58,3,4,3,343,10,Loyal Customers,0
16614,87,8,5375.04,3,5,2,352,10,Lost Customers,0
16615,38,11,18936.649999999998,4,5,5,455,14,Champions,3
16616,5,10,12154.77,5,5,4,554,14,Champions,3
16617,519,3,3115.92,1,2,1,121,4,Lost Customers,4
16618,5,7,34873.659999999996,5,5,5,555,15,Champions,3
16619,581,2,7787.210000000001,1,1,3,113,5,Lost Customers,4
16620,53,9,19450.3,3,5,5,355,13,Loyal Customers,0
16621,108,6,7045.820000000001,2,4,3,243,9,Need Attention,0
16622,4,6,19606.239999999998,5,4,5,545,14,Champions,3
16623,64,6,3348.13,3,4,2,342,9,Lost Customers,0
16624,93,2,1694.58,2,1,1,211,4,Lost Customers,2
16625,211,4,1517.79,1,3,1,131,5,Lost Customers,4
16626,12,8,9373.53,5,5,4,554,14,Champions,3
16627,1,6,7707.78,5,4,3,543,12,Loyal Customers,3
16628,22,6,9137.400000000001,4,4,4,444,12,Champions,3
16629,298,4,3360.62,1,3,2,132,6,Lost Customers,4
16630,45,3,5745.14,3,2,3,323,8,Potential Loyalists,4
16631,4,3,3159.55,5,2,1,521,8,New Customers,1
16632,21,4,6531.47,4,3,3,433,10,Loyal Customers,1
16633,31,7,4632.240000000001,4,5,2,452,11,Lost Customers,0
16634,71,6,20799.22,3,4,5,345,12,Loyal Customers,0
16635,61,2,951.6400000000001,3,1,1,311,5,Promising,2
16636,13,5,3580.5299999999997,5,4,2,542,11,Lost Customers,1
16637,446,3,5665.71,1,2,3,123,6,Lost Customers,4
16638,356,3,3257.4300000000003,1,2,2,122,5,Lost Customers,4
16639,152,1,2446.09,2,1,1,211,4,Lost Customers,2
16640,266,3,5360.49,1,2,2,122,5,Lost Customers,4
16641,42,3,1967.7,3,2,1,321,6,Promising,4
16642,1,8,17502.39,5,5,5,555,15,Champions,3
16643,67,3,6956.46,3,2,3,323,8,Potential Loyalists,4
16644,1,6,9037.25,5,4,4,544,13,Champions,3
16645,30,6,12531.35,4,4,5,445,13,Champions,3
16646,100,5,4258.41,2,4,2,242,8,Need Attention,4
16647,9,9,8868.55,5,5,4,554,14,Champions,3
16648,234,1,1578.4399999999998,1,1,1,111,3,Lost Customers,2
16649,17,2,3116.0699999999997,4,1,1,411,6,New Customers,1
16650,81,5,8076.86,3,4,3,343,10,Loyal Customers,0
16651,15,3,5113.27,5,2,2,522,9,Potential Loyalists,1
16652,14,8,14083.060000000001,5,5,5,555,15,Champions,3
16653,9,3,4807.33,5,2,2,522,9,Potential Loyalists,1
16654,353,3,5857.5599999999995,1,2,3,123,6,Lost Customers,4
16655,7,7,7831.7699999999995,5,5,3,553,13,Loyal Customers,3
16656,8,8,11906.18,5,5,4,554,14,Champions,3
16657,1,5,8857.99,5,4,4,544,13,Champions,3
16658,20,5,8381.58,4,4,4,444,12,Champions,3
16659,6,3,8336.64,5,2,4,524,11,Potential Loyalists,1
16660,5,6,17185.07,5,4,5,545,14,Champions,3
16661,17,4,4395.06,4,3,2,432,9,Potential Loyalists,1
16662,64,9,17073.85,3,5,5,355,13,Loyal Customers,0
16663,73,4,11545.73,3,3,4,334,10,Loyal Customers,0
16664,706,1,932.2,1,1,1,111,3,Lost Customers,2
16665,196,2,3692.1800000000003,1,1,2,112,4,Lost Customers,4
16666,151,3,3570.48,2,2,2,222,6,Need Attention,4
16667,10,5,4885.46,5,4,2,542,11,Lost Customers,1
16668,69,5,10436.79,3,4,4,344,11,Loyal Customers,0
16669,223,3,9325.68,1,2,4,124,7,Lost Customers,4
16670,49,8,8293.39,3,5,4,354,12,Loyal Customers,0
16671,145,4,14650.220000000001,2,3,5,235,10,Need Attention,0
16672,408,2,2351.6400000000003,1,1,1,111,3,Lost Customers,4
16673,250,5,15839.74,1,4,5,145,10,At Risk,0
16674,41,4,4996.12,4,3,2,432,9,Potential Loyalists,1
16675,460,3,2158.05,1,2,1,121,4,Lost Customers,4
16676,74,3,4786.41,3,2,2,322,7,Potential Loyalists,4
16677,20,3,10890.39,4,2,4,424,10,Potential Loyalists,1
16678,12,8,8102.889999999999,5,5,3,553,13,Loyal Customers,3
16679,61,4,5113.79,3,3,2,332,8,Potential Loyalists,4
16680,60,5,11593.199999999999,3,4,4,344,11,Loyal Customers,0
16681,66,6,26449.010000000002,3,4,5,345,12,Loyal Customers,0
16682,2,7,13208.97,5,5,5,555,15,Champions,3
16683,85,2,3439.63,3,1,2,312,6,Potential Loyalists,4
16684,131,5,16488.16,2,4,5,245,11,Need Attention,0
16685,36,4,10545.6,4,3,4,434,11,Loyal Customers,0
16686,26,7,7040.4,4,5,3,453,12,Loyal Customers,3
16687,39,2,6299.25,4,1,3,413,8,Potential Loyalists,4
16688,262,3,2765.1400000000003,1,2,1,121,4,Lost Customers,4
16689,4,5,4213.07,5,4,2,542,11,Lost Customers,1
16690,375,3,8149.509999999999,1,2,3,123,6,Lost Customers,4
16691,9,1,188.66,5,1,1,511,7,New Customers,2
16692,21,3,6578.94,4,2,3,423,9,Potential Loyalists,1
16693,36,7,12890.5,4,5,5,455,14,Champions,0
16694,1,8,26203.07,5,5,5,555,15,Champions,3
16695,25,4,11017.759999999998,4,3,4,434,11,Loyal Customers,1
16696,259,4,3543.65,1,3,2,132,6,Lost Customers,4
16697,358,5,6187.63,1,4,3,143,8,At Risk,4
16698,60,2,376.28,3,1,1,311,5,Promising,2
16699,622,1,1638.96,1,1,1,111,3,Lost Customers,2
16700,143,2,1401.43,2,1,1,211,4,Lost Customers,2
16701,21,5,5817.009999999999,4,4,3,443,11,Loyal Customers,1
16702,71,10,16212.390000000001,3,5,5,355,13,Loyal Customers,0
16703,51,6,13810.0,3,4,5,345,12,Loyal Customers,0
16704,70,7,14427.720000000001,3,5,5,355,13,Loyal Customers,0
16705,14,3,2580.5,5,2,1,521,8,New Customers,1
16706,13,8,14615.12,5,5,5,555,15,Champions,3
16707,13,3,2072.02,5,2,1,521,8,New Customers,1
16708,314,5,3022.66,1,4,1,141,6,Lost Customers,4
16709,36,9,7943.0599999999995,4,5,3,453,12,Loyal Customers,3
16710,11,7,8940.49,5,5,4,554,14,Champions,3
16711,5,5,10829.08,5,4,4,544,13,Champions,3
16712,118,5,6823.62,2,4,3,243,9,Need Attention,0
16713,454,2,2579.31,1,1,1,111,3,Lost Customers,4
16714,4,11,16879.58,5,5,5,555,15,Champions,3
16715,56,9,13307.91,3,5,5,355,13,Loyal Customers,0
16716,102,3,5008.43,2,2,2,222,6,Need Attention,4
16717,6,7,19374.46,5,5,5,555,15,Champions,3
16718,191,6,1916.0500000000002,1,4,1,141,6,Lost Customers,4
16719,10,9,19335.15,5,5,5,555,15,Champions,3
16720,28,8,5841.01,4,5,3,453,12,Loyal Customers,3
16721,15,3,3914.32,5,2,2,522,9,Potential Loyalists,1
16722,97,4,9105.91,2,3,4,234,9,Need Attention,0
16723,268,4,3443.69,1,3,2,132,6,Lost Customers,4
16724,242,2,5689.22,1,1,3,113,5,Lost Customers,4
16725,68,4,5007.49,3,3,2,332,8,Potential Loyalists,4
16726,2,6,6436.2300000000005,5,4,3,543,12,Loyal Customers,3
16727,83,3,1935.0400000000002,3,2,1,321,6,Promising,4
16728,106,5,10420.15,2,4,4,244,10,Need Attention,0
16729,24,6,3263.3900000000003,4,4,2,442,10,Lost Customers,1
16730,2,3,3204.43,5,2,1,521,8,New Customers,1
16731,404,3,2448.75,1,2,1,121,4,Lost Customers,4
16732,560,3,1734.2700000000002,1,2,1,121,4,Lost Customers,4
16733,3,8,11363.95,5,5,4,554,14,Champions,3
16734,57,6,7977.030000000001,3,4,3,343,10,Loyal Customers,0
16735,32,6,17932.12,4,4,5,445,13,Champions,3
16736,231,6,3803.3399999999997,1,4,2,142,7,Lost Customers,0
16737,255,3,8287.960000000001,1,2,4,124,7,Lost Customers,4
16738,120,2,4018.6199999999994,2,1,2,212,5,Lost Customers,4
16739,98,2,821.0500000000001,2,1,1,211,4,Lost Customers,2
16740,255,5,3433.5,1,4,2,142,7,Lost Customers,4
16741,28,9,18966.030000000002,4,5,5,455,14,Champions,3
16742,120,4,2585.87,2,3,1,231,6,Lost Customers,4
16743,224,5,3893.73,1,4,2,142,7,Lost Customers,4
16744,242,1,1134.46,1,1,1,111,3,Lost Customers,2
16745,231,5,2878.97,1,4,1,141,6,Lost Customers,4
16746,177,10,15038.04,2,5,5,255,12,Need Attention,0
16747,2,5,8415.28,5,4,4,544,13,Champions,3
16748,14,4,11072.810000000001,5,3,4,534,12,Loyal Customers,1
16749,336,5,6661.25,1,4,3,143,8,At Risk,0
16750,116,5,1781.92,2,4,1,241,7,Lost Customers,4
16751,220,5,6098.68,1,4,3,143,8,At Risk,0
16752,199,3,3661.8600000000006,1,2,2,122,5,Lost Customers,4
16753,36,7,8496.68,4,5,4,454,13,Champions,0
16754,400,4,8012.8,1,3,3,133,7,At Risk,4
16755,66,2,2476.76,3,1,1,311,5,Promising,4
16756,80,6,6930.29,3,4,3,343,10,Loyal Customers,0
16757,70,8,7340.820000000001,3,5,3,353,11,Loyal Customers,0
16758,77,3,5497.719999999999,3,2,2,322,7,Potential Loyalists,4
16759,37,6,7026.56,4,4,3,443,11,Loyal Customers,0
16760,38,2,5613.55,4,1,2,412,7,Potential Loyalists,4
16761,80,4,12816.699999999999,3,3,5,335,11,Loyal Customers,0
16762,77,3,3632.84,3,2,2,322,7,Potential Loyalists,4
16763,236,4,10181.19,1,3,4,134,8,At Risk,0
16764,2,7,8774.0,5,5,4,554,14,Champions,3
16765,81,6,8557.14,3,4,4,344,11,Loyal Customers,0
16766,28,4,7291.910000000001,4,3,3,433,10,Loyal Customers,1
16767,20,1,8290.13,4,1,4,414,9,Potential Loyalists,1
16768,70,1,350.67,3,1,1,311,5,Promising,2
16769,83,7,11926.25,3,5,4,354,12,Loyal Customers,0
16770,290,2,1760.71,1,1,1,111,3,Lost Customers,2
16771,12,5,17281.39,5,4,5,545,14,Champions,3
16772,28,2,701.5699999999999,4,1,1,411,6,New Customers,2
16773,133,4,5632.66,2,3,3,233,8,Need Attention,4
16774,233,6,16525.43,1,4,5,145,10,At Risk,0
16775,38,4,12303.86,4,3,5,435,12,Loyal Customers,0
16776,3,5,6665.410000000001,5,4,3,543,12,Loyal Customers,1
16777,7,4,5324.58,5,3,2,532,10,Potential Loyalists,1
16778,5,2,4022.4700000000003,5,1,2,512,8,Potential Loyalists,1
16779,97,1,596.2900000000001,2,1,1,211,4,Lost Customers,2
16780,87,5,5297.97,3,4,2,342,9,Lost Customers,0
16781,33,9,10638.29,4,5,4,454,13,Champions,3
16782,4,7,14857.44,5,5,5,555,15,Champions,3
16783,65,3,11508.470000000001,3,2,4,324,9,Potential Loyalists,4
16784,41,6,5626.76,4,4,3,443,11,Loyal Customers,0
16785,7,4,3104.0,5,3,1,531,9,Promising,1
16786,312,6,10957.82,1,4,4,144,9,At Risk,0
16787,233,7,10721.94,1,5,4,154,10,At Risk,0
16788,7,2,2942.98,5,1,1,511,7,New Customers,1
16789,4,5,11292.55,5,4,4,544,13,Champions,3
16790,75,8,7639.74,3,5,3,353,11,Loyal Customers,0
16791,162,5,9045.079999999998,2,4,4,244,10,Need Attention,0
16792,35,9,17430.51,4,5,5,455,14,Champions,3
16793,218,2,782.21,1,1,1,111,3,Lost Customers,2
16794,245,7,10837.56,1,5,4,154,10,At Risk,0
16795,14,8,11126.2,5,5,4,554,14,Champions,3
16796,45,4,1775.04,3,3,1,331,7,Promising,1
16797,8,6,4759.22,5,4,2,542,11,Lost Customers,1
16798,22,7,13377.91,4,5,5,455,14,Champions,3
16799,109,4,12939.000000000002,2,3,5,235,10,Need Attention,0
16800,58,4,7928.08,3,3,3,333,9,Loyal Customers,0
16801,21,6,7232.82,4,4,3,443,11,Loyal Customers,3
16802,14,3,5373.89,5,2,2,522,9,Potential Loyalists,1
16803,268,2,2385.01,1,1,1,111,3,Lost Customers,4
16804,134,10,25621.95,2,5,5,255,12,Need Attention,0
16805,157,4,3815.3,2,3,2,232,7,Need Attention,4
16806,315,3,651.83,1,2,1,121,4,Lost Customers,2
16807,1,2,4567.65,5,1,2,512,8,Potential Loyalists,1
16808,219,2,5303.2300000000005,1,1,2,112,4,Lost Customers,4
16809,81,6,12313.09,3,4,5,345,12,Loyal Customers,0
16810,17,3,5532.24,4,2,2,422,8,Potential Loyalists,1
16811,302,5,8055.96,1,4,3,143,8,At Risk,0
16812,32,4,7791.12,4,3,3,433,10,Loyal Customers,1
16813,48,5,5521.4000000000015,3,4,2,342,9,Lost Customers,0
16814,131,5,7070.26,2,4,3,243,9,Need Attention,0
16815,4,4,12208.06,5,3,5,535,13,Loyal Customers,3
16816,33,4,6286.99,4,3,3,433,10,Loyal Customers,1
16817,109,4,3308.89,2,3,2,232,7,Need Attention,4
16818,9,3,6732.630000000001,5,2,3,523,10,Potential Loyalists,1
16819,22,8,10685.269999999999,4,5,4,454,13,Champions,3
16820,24,7,10901.92,4,5,4,454,13,Champions,3
16821,64,4,5416.280000000001,3,3,2,332,8,Potential Loyalists,4
16822,104,4,8676.2,2,3,4,234,9,Need Attention,0
16823,13,7,14628.76,5,5,5,555,15,Champions,3
16824,259,1,1941.77,1,1,1,111,3,Lost Customers,2
16825,16,5,4191.58,4,4,2,442,10,Lost Customers,1
16826,10,5,7774.76,5,4,3,543,12,Loyal Customers,3
16827,10,10,8487.2,5,5,4,554,14,Champions,3
16828,7,6,15642.580000000002,5,4,5,545,14,Champions,3
16829,13,4,5972.6900000000005,5,3,3,533,11,Loyal Customers,1
16830,195,3,7845.400000000001,1,2,3,123,6,Lost Customers,4
16831,30,10,27998.85,4,5,5,455,14,Champions,3
16832,127,5,12025.760000000002,2,4,4,244,10,Need Attention,0
16833,89,4,6914.52,2,3,3,233,8,Need Attention,4
16834,42,2,3216.1600000000003,3,1,1,311,5,Promising,4
16835,20,4,3091.4700000000003,4,3,1,431,8,Promising,1
16837,169,4,3741.5,2,3,2,232,7,Need Attention,4
16838,28,7,35360.189999999995,4,5,5,455,14,Champions,3
16839,13,5,7923.58,5,4,3,543,12,Loyal Customers,3
16840,17,8,17436.5,4,5,5,455,14,Champions,3
16841,6,5,2474.74,5,4,1,541,10,Lost Customers,1
16842,231,5,7085.470000000001,1,4,3,143,8,At Risk,0
16843,7,3,1265.21,5,2,1,521,8,New Customers,1
16844,116,2,8168.030000000002,2,1,3,213,6,Lost Customers,4
16845,257,4,7448.8,1,3,3,133,7,At Risk,4
16846,28,8,15108.03,4,5,5,455,14,Champions,3
16847,37,4,3310.1400000000003,4,3,2,432,9,Potential Loyalists,1
16848,22,4,1275.16,4,3,1,431,8,Promising,1
16849,13,2,576.76,5,1,1,511,7,New Customers,2
16850,217,4,8700.17,1,3,4,134,8,At Risk,4
16851,30,3,2887.37,4,2,1,421,7,New Customers,1
16852,131,2,1233.46,2,1,1,211,4,Lost Customers,2
16853,1,5,6115.13,5,4,3,543,12,Loyal Customers,1
16854,3,5,9662.43,5,4,4,544,13,Champions,3
16855,43,3,13301.970000000001,3,2,5,325,10,Potential Loyalists,0
16856,83,6,9306.89,3,4,4,344,11,Loyal Customers,0
16857,91,3,15164.53,2,2,5,225,9,Need Attention,0
16858,24,4,9293.74,4,3,4,434,11,Loyal Customers,1
16859,157,3,2208.61,2,2,1,221,5,Lost Customers,4
16860,18,2,6240.799999999999,4,1,3,413,8,Potential Loyalists,1
16861,373,2,5356.4400000000005,1,1,2,112,4,Lost Customers,4
16863,94,6,5774.23,2,4,3,243,9,Need Attention,0
16864,20,8,6389.820000000001,4,5,3,453,12,Loyal Customers,3
16865,45,3,2423.15,3,2,1,321,6,Promising,4
16866,13,5,16485.77,5,4,5,545,14,Champions,3
16867,101,2,3743.41,2,1,2,212,5,Lost Customers,4
16868,44,8,11442.75,3,5,4,354,12,Loyal Customers,0
16869,161,3,4095.49,2,2,2,222,6,Need Attention,4
16870,415,3,2691.19,1,2,1,121,4,Lost Customers,4
16871,8,5,7310.38,5,4,3,543,12,Loyal Customers,1
16872,305,4,4962.32,1,3,2,132,6,Lost Customers,4
16873,82,3,6187.09,3,2,3,323,8,Potential Loyalists,4
16874,42,6,6107.6,3,4,3,343,10,Loyal Customers,0
16875,172,7,4640.63,2,5,2,252,9,Need Attention,0
16876,333,5,5743.41,1,4,3,143,8,At Risk,4
16877,51,1,862.04,3,1,1,311,5,Promising,2
16878,15,5,13675.59,5,4,5,545,14,Champions,3
16880,35,8,18445.3,4,5,5,455,14,Champions,3
16881,71,6,11411.66,3,4,4,344,11,Loyal Customers,0
16882,341,3,7823.280000000001,1,2,3,123,6,Lost Customers,4
16883,395,4,5774.9400000000005,1,3,3,133,7,At Risk,4
16884,85,6,7747.9,3,4,3,343,10,Loyal Customers,0
16885,113,3,3166.5699999999997,2,2,1,221,5,Lost Customers,4
16886,102,2,6865.77,2,1,3,213,6,Lost Customers,4
16887,278,3,4201.93,1,2,2,122,5,Lost Customers,4
16888,29,8,19915.15,4,5,5,455,14,Champions,3
16889,25,5,7928.970000000001,4,4,3,443,11,Loyal Customers,1
16890,65,9,16833.63,3,5,5,355,13,Loyal Customers,0
16891,85,4,5082.57,3,3,2,332,8,Potential Loyalists,4
16892,67,5,4200.63,3,4,2,342,9,Lost Customers,4
16893,58,1,10121.42,3,1,4,314,8,Potential Loyalists,4
16894,37,10,18551.309999999998,4,5,5,455,14,Champions,3
16895,1,6,2631.54,5,4,1,541,10,Lost Customers,1
16896,25,7,24611.1,4,5,5,455,14,Champions,3
16897,44,3,1935.94,3,2,1,321,6,Promising,4
16898,73,5,3397.58,3,4,2,342,9,Lost Customers,4
16899,21,2,1712.4899999999998,4,1,1,411,6,New Customers,2
16900,168,6,20125.120000000003,2,4,5,245,11,Need Attention,0
16901,50,7,17956.36,3,5,5,355,13,Loyal Customers,0
16902,448,2,1414.4700000000003,1,1,1,111,3,Lost Customers,2
16903,48,3,3628.9900000000002,3,2,2,322,7,Potential Loyalists,4
16904,263,5,7052.63,1,4,3,143,8,At Risk,0
16905,26,5,6352.0199999999995,4,4,3,443,11,Loyal Customers,1
16906,1,5,8792.029999999999,5,4,4,544,13,Champions,3
16907,52,8,13774.89,3,5,5,355,13,Loyal Customers,0
16908,31,3,1729.65,4,2,1,421,7,New Customers,1
16909,155,4,12348.52,2,3,5,235,10,Need Attention,0
16910,122,5,4031.03,2,4,2,242,8,Need Attention,4
16911,23,6,19131.7,4,4,5,445,13,Champions,3
16912,315,5,6035.16,1,4,3,143,8,At Risk,4
16913,1,5,1213.49,5,4,1,541,10,Lost Customers,1
16914,186,5,7275.77,1,4,3,143,8,At Risk,0
16915,39,6,8122.8,4,4,3,443,11,Loyal Customers,0
16916,8,5,5893.45,5,4,3,543,12,Loyal Customers,1
16917,151,3,2644.29,2,2,1,221,5,Lost Customers,4
16918,20,9,16168.72,4,5,5,455,14,Champions,3
16919,139,6,7503.530000000001,2,4,3,243,9,Need Attention,0
16920,38,5,11684.1,4,4,4,444,12,Champions,0
16922,118,8,4226.59,2,5,2,252,9,Need Attention,0
16923,75,5,6260.24,3,4,3,343,10,Loyal Customers,0
16924,328,3,2474.3599999999997,1,2,1,121,4,Lost Customers,4
16925,37,6,9826.82,4,4,4,444,12,Champions,0
16926,9,7,6115.05,5,5,3,553,13,Loyal Customers,3
16927,125,5,7115.65,2,4,3,243,9,Need Attention,0
16928,111,6,26184.48,2,4,5,245,11,Need Attention,0
16929,1,4,7041.97,5,3,3,533,11,Loyal Customers,1
16930,7,5,10043.48,5,4,4,544,13,Champions,3
16931,95,8,10068.14,2,5,4,254,11,Need Attention,0
16932,84,2,2718.65,3,1,1,311,5,Promising,4
16933,2,3,7140.62,5,2,3,523,10,Potential Loyalists,1
16934,7,5,11347.73,5,4,4,544,13,Champions,3
16935,222,6,14424.380000000001,1,4,5,145,10,At Risk,0
16936,13,3,9362.800000000001,5,2,4,524,11,Potential Loyalists,1
16937,90,2,1798.77,2,1,1,211,4,Lost Customers,2
16938,19,6,8407.77,4,4,4,444,12,Champions,3
16939,59,5,8593.68,3,4,4,344,11,Loyal Customers,0
16940,116,5,8476.3,2,4,4,244,10,Need Attention,0
16941,18,3,5244.880000000001,4,2,2,422,8,Potential Loyalists,1
16942,15,7,18337.68,5,5,5,555,15,Champions,3
16943,42,10,8006.740000000001,3,5,3,353,11,Loyal Customers,0
16944,20,3,3690.0,4,2,2,422,8,Potential Loyalists,1
16945,92,6,9256.45,2,4,4,244,10,Need Attention,0
16946,72,1,52.85,3,1,1,311,5,Promising,2
16947,22,4,5672.290000000001,4,3,3,433,10,Loyal Customers,1
16948,19,3,2190.19,4,2,1,421,7,New Customers,1
16949,122,5,4578.31,2,4,2,242,8,Need Attention,4
16950,70,3,2497.75,3,2,1,321,6,Promising,4
16951,3,3,3007.04,5,2,1,521,8,New Customers,1
16952,121,7,14908.199999999999,2,5,5,255,12,Need Attention,0
16953,15,5,17068.95,5,4,5,545,14,Champions,3
16954,90,2,2937.9799999999996,2,1,1,211,4,Lost Customers,4
16955,14,5,14133.269999999999,5,4,5,545,14,Champions,3
16956,47,3,3757.67,3,2,2,322,7,Potential Loyalists,4
16957,16,12,13852.41,4,5,5,455,14,Champions,3
16958,46,3,5121.66,3,2,2,322,7,Potential Loyalists,4
16959,46,7,5375.92,3,5,2,352,10,Lost Customers,0
16960,20,5,5886.83,4,4,3,443,11,Loyal Customers,1
16961,212,4,4258.709999999999,1,3,2,132,6,Lost Customers,4
16962,72,5,6067.26,3,4,3,343,10,Loyal Customers,0
16963,2,7,15898.9,5,5,5,555,15,Champions,3
16964,391,2,4612.07,1,1,2,112,4,Lost Customers,4
16965,62,7,3811.2200000000003,3,5,2,352,10,Lost Customers,0
16966,77,4,10621.509999999998,3,3,4,334,10,Loyal Customers,0
16967,98,2,2103.4,2,1,1,211,4,Lost Customers,2
16968,61,5,1668.38,3,4,1,341,8,Lost Customers,4
16969,8,5,11370.53,5,4,4,544,13,Champions,3
16970,7,11,20396.239999999998,5,5,5,555,15,Champions,3
16971,1,3,3609.11,5,2,2,522,9,Potential Loyalists,1
16972,83,3,5997.700000000001,3,2,3,323,8,Potential Loyalists,4
16973,171,3,2623.45,2,2,1,221,5,Lost Customers,4
16974,118,4,16370.339999999998,2,3,5,235,10,Need Attention,0
16975,18,5,6826.290000000001,4,4,3,443,11,Loyal Customers,1
16976,18,7,15083.63,4,5,5,455,14,Champions,3
16977,248,3,2678.52,1,2,1,121,4,Lost Customers,4
16978,197,2,1458.58,1,1,1,111,3,Lost Customers,2
16979,37,4,10901.04,4,3,4,434,11,Loyal Customers,0
16980,104,4,1119.23,2,3,1,231,6,Lost Customers,4
16981,91,6,6748.66,2,4,3,243,9,Need Attention,0
16982,324,5,5912.31,1,4,3,143,8,At Risk,4
16983,218,4,2602.49,1,3,1,131,5,Lost Customers,4
16984,190,3,818.4000000000001,1,2,1,121,4,Lost Customers,2
16985,12,6,9122.77,5,4,4,544,13,Champions,3
16986,76,6,8591.19,3,4,4,344,11,Loyal Customers,0
16987,84,2,1507.13,3,1,1,311,5,Promising,2
16988,11,5,3986.6800000000003,5,4,2,542,11,Lost Customers,1
16990,50,3,9354.58,3,2,4,324,9,Potential Loyalists,4
16991,167,2,999.3799999999999,2,1,1,211,4,Lost Customers,2
16992,120,5,3943.1099999999997,2,4,2,242,8,Need Attention,4
16993,56,7,13136.59,3,5,5,355,13,Loyal Customers,0
16994,46,2,3433.3900000000003,3,1,2,312,6,Potential Loyalists,4
16995,20,3,6982.719999999999,4,2,3,423,9,Potential Loyalists,1
16996,106,6,6248.34,2,4,3,243,9,Need Attention,0
16997,21,5,6076.79,4,4,3,443,11,Loyal Customers,1
16998,202,3,7869.93,1,2,3,123,6,Lost Customers,4
16999,18,6,14858.009999999998,4,4,5,445,13,Champions,3
17000,92,7,11166.470000000001,2,5,4,254,11,Need Attention,0
17001,82,2,2190.82,3,1,1,311,5,Promising,2
17002,33,7,5827.55,4,5,3,453,12,Loyal Customers,0
17003,55,6,10470.04,3,4,4,344,11,Loyal Customers,0
17004,1,10,34736.18,5,5,5,555,15,Champions,3
17005,51,1,5877.17,3,1,3,313,7,Potential Loyalists,4
17006,48,1,7403.059999999999,3,1,3,313,7,Potential Loyalists,4
17007,1,8,26950.15,5,5,5,555,15,Champions,3
17008,193,5,6952.41,1,4,3,143,8,At Risk,0
17009,61,6,2725.49,3,4,1,341,8,Lost Customers,0
17010,197,2,2856.35,1,1,1,111,3,Lost Customers,4
17011,301,1,2011.21,1,1,1,111,3,Lost Customers,2
17012,284,4,7865.64,1,3,3,133,7,At Risk,4
17013,17,3,1670.01,4,2,1,421,7,New Customers,1
17014,36,1,6581.66,4,1,3,413,8,Potential Loyalists,4
17015,66,3,3414.44,3,2,2,322,7,Potential Loyalists,4
17016,255,4,7097.110000000001,1,3,3,133,7,At Risk,4
17017,167,9,15495.67,2,5,5,255,12,Need Attention,0
17018,49,3,3340.0200000000004,3,2,2,322,7,Potential Loyalists,4
17019,261,3,9110.28,1,2,4,124,7,Lost Customers,4
17020,140,4,2819.47,2,3,1,231,6,Lost Customers,4
17021,13,3,591.39,5,2,1,521,8,New Customers,2
17022,3,6,7100.32,5,4,3,543,12,Loyal Customers,3
17023,65,3,9711.66,3,2,4,324,9,Potential Loyalists,4
17024,205,2,5297.1,1,1,2,112,4,Lost Customers,4
17025,8,6,7652.04,5,4,3,543,12,Loyal Customers,3
17026,4,8,10177.11,5,5,4,554,14,Champions,3
17027,148,4,2310.55,2,3,1,231,6,Lost Customers,4
17028,45,5,7236.4400000000005,3,4,3,343,10,Loyal Customers,0
17029,39,6,6847.63,4,4,3,443,11,Loyal Customers,0
17030,92,4,9801.09,2,3,4,234,9,Need Attention,0
17031,134,2,8403.560000000001,2,1,4,214,7,Lost Customers,4
17032,90,6,17081.37,2,4,5,245,11,Need Attention,0
17033,48,3,3616.65,3,2,2,322,7,Potential Loyalists,4
17034,52,1,225.55,3,1,1,311,5,Promising,2
17035,657,5,6643.07,1,4,3,143,8,At Risk,4
17036,3,3,5901.900000000001,5,2,3,523,10,Potential Loyalists,1
17037,25,5,4137.8099999999995,4,4,2,442,10,Lost Customers,1
17038,13,4,4079.48,5,3,2,532,10,Potential Loyalists,1
17039,36,4,4258.31,4,3,2,432,9,Potential Loyalists,1
17040,93,5,4603.3,2,4,2,242,8,Need Attention,0
17041,8,6,6060.84,5,4,3,543,12,Loyal Customers,3
17042,27,3,2597.43,4,2,1,421,7,New Customers,1
