order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,total_amount,acquisition_channel,shipping_state,order_status
GA4-111138,USR-5176,2025-06-10,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,CO,Completed
GA4-111139,USR-5589,2025-07-10,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Referral,CO,Completed
GA4-111140,USR-3417,2025-08-21,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,CA,Completed
GA4-111141,USR-3414,2025-07-17,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Paid Search,NC,Completed
GA4-111142,USR-4952,2025-02-08,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Direct,CO,Completed
GA4-111143,USR-7102,2025-11-23,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Paid Search,WA,Completed
GA4-111144,USR-2980,2025-03-02,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Direct,TX,Completed
GA4-111145,USR-6170,2025-03-05,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,MA,Completed
GA4-111146,USR-6142,2025-09-14,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Referral,CA,Completed
GA4-111147,USR-3599,2025-10-04,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,FL,Completed
GA4-111148,USR-6096,2025-04-23,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,CO,Completed
GA4-111149,USR-2069,2026-01-08,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,FL,Completed
GA4-111150,USR-6443,2025-05-12,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Social,CO,Completed
GA4-111151,USR-6000,2025-10-08,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Paid Search,CA,Completed
GA4-111152,USR-5049,2025-03-06,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,IL,Completed
GA4-111153,USR-2059,2025-03-24,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Social,VA,Completed
GA4-111154,USR-4190,2025-03-17,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Referral,TX,Completed
GA4-111155,USR-5388,2025-09-11,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Social,NC,Completed
GA4-111156,USR-5239,2025-11-05,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,CA,Completed
GA4-111157,USR-4858,2025-12-06,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Display,NC,Completed
GA4-111158,USR-2806,2025-05-26,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Organic Search,CA,Completed
GA4-111159,USR-1484,2025-12-27,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Direct,MA,Completed
GA4-111160,USR-2053,2025-02-10,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CO,Completed
GA4-111161,USR-5816,2025-12-23,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,FL,Completed
GA4-111162,USR-1725,2025-05-11,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,WA,Completed
GA4-111163,USR-3149,2025-02-26,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Direct,CA,Completed
GA4-111164,USR-1138,2025-10-19,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,3,6.5,19.5,Referral,NC,Completed
GA4-111165,USR-7275,2025-12-31,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Referral,CA,Completed
GA4-111166,USR-3026,2025-07-27,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,MA,Completed
GA4-111167,USR-6235,2025-05-24,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,IL,Completed
GA4-111168,USR-3012,2025-08-30,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,IL,Completed
GA4-111169,USR-1134,2025-11-04,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Display,NC,Completed
GA4-111170,USR-6419,2025-07-18,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Display,NY,Completed
GA4-111171,USR-4749,2025-01-24,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Organic Search,CO,Completed
GA4-111172,USR-7379,2025-05-03,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,VA,Completed
GA4-111173,USR-4685,2025-12-03,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,NC,Completed
GA4-111174,USR-2211,2025-10-04,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,MA,Completed
GA4-111175,USR-3402,2025-05-14,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,NY,Completed
GA4-111176,USR-5672,2025-01-26,GGOEAAEB099214,Chrome Dino Socks,Apparel,3,12.5,37.5,Referral,VA,Completed
GA4-111177,USR-4101,2025-03-19,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,2,26.5,53.0,Organic Search,WA,Completed
GA4-111178,USR-5430,2025-02-17,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,2,79.0,158.0,Organic Search,NC,Completed
GA4-111179,USR-1170,2025-07-22,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Display,VA,Completed
GA4-111180,USR-5893,2025-01-18,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Referral,WA,Completed
GA4-111181,USR-5690,2025-07-07,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,NC,Completed
GA4-111182,USR-3921,2025-03-12,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Paid Search,CA,Completed
GA4-111183,USR-6280,2026-01-12,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,WA,Completed
GA4-111184,USR-2889,2025-02-18,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,TX,Completed
GA4-111185,USR-5241,2025-05-11,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,TX,Completed
GA4-111186,USR-5931,2025-02-04,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,NC,Completed
GA4-111187,USR-4184,2025-04-04,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,FL,Completed
GA4-111188,USR-4073,2025-11-09,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Organic Search,IL,Completed
GA4-111189,USR-1564,2025-12-16,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,TX,Completed
GA4-111190,USR-5346,2025-01-25,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Direct,TX,Completed
GA4-111191,USR-4708,2025-07-14,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,TX,Completed
GA4-111192,USR-5251,2025-12-30,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CA,Completed
GA4-111193,USR-6413,2025-07-30,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Paid Search,TX,Completed
GA4-111194,USR-3760,2025-09-09,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Direct,CA,Completed
GA4-111195,USR-1145,2025-11-22,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,NY,Completed
GA4-111196,USR-3665,2025-08-12,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,2,26.5,53.0,Organic Search,NC,Completed
GA4-111197,USR-6048,2025-08-12,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,NC,Completed
GA4-111198,USR-6752,2025-03-08,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Paid Search,MA,Completed
GA4-111199,USR-4348,2025-11-23,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Paid Search,WA,Completed
GA4-111200,USR-5859,2025-08-17,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,FL,Completed
GA4-111201,USR-2335,2025-10-29,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,NC,Completed
GA4-111202,USR-7259,2025-06-12,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Paid Search,VA,Completed
GA4-111203,USR-1791,2025-08-13,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,3,6.5,19.5,Organic Search,TX,Completed
GA4-111204,USR-1024,2025-06-26,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Paid Search,MA,Completed
GA4-111205,USR-2568,2025-07-01,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,3,79.0,237.0,Referral,IL,Completed
GA4-111206,USR-6818,2025-06-08,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Referral,NC,Completed
GA4-111207,USR-1191,2025-09-01,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,MA,Completed
GA4-111208,USR-6895,2025-09-26,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Organic Search,VA,Completed
GA4-111209,USR-3435,2025-04-16,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,WA,Completed
GA4-111210,USR-1046,2025-11-03,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,NC,Completed
GA4-111211,USR-2589,2025-02-03,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Direct,FL,Completed
GA4-111212,USR-5451,2025-10-05,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Organic Search,FL,Completed
GA4-111213,USR-2654,2025-05-27,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,3,26.5,79.5,Organic Search,NC,Completed
GA4-111214,USR-4733,2025-08-06,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,VA,Completed
GA4-111215,USR-3702,2025-12-10,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Social,NY,Completed
GA4-111216,USR-6802,2025-06-22,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,MA,Completed
GA4-111217,USR-4511,2025-01-29,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Display,WA,Completed
GA4-111218,USR-4609,2025-03-26,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,MA,Completed
GA4-111219,USR-5157,2025-03-12,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,VA,Completed
GA4-111220,USR-2223,2025-02-12,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,MA,Completed
GA4-111221,USR-7480,2025-07-03,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,TX,Completed
GA4-111222,USR-2323,2025-01-04,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,TX,Completed
GA4-111223,USR-3481,2025-12-16,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,FL,Completed
GA4-111224,USR-7022,2025-02-14,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Referral,MA,Completed
GA4-111225,USR-5947,2025-10-23,GGOEAAEB099214,Chrome Dino Socks,Apparel,2,12.5,25.0,Organic Search,MA,Completed
GA4-111226,USR-4827,2025-09-27,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,3,22.0,66.0,Referral,TX,Completed
GA4-111227,USR-2700,2026-01-14,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Paid Search,CA,Completed
GA4-111228,USR-4773,2025-06-14,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Display,FL,Completed
GA4-111229,USR-3096,2025-03-22,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,CO,Completed
GA4-111230,USR-1216,2025-09-23,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,VA,Completed
GA4-111231,USR-5852,2025-09-29,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,3,48.0,144.0,Organic Search,VA,Completed
GA4-111232,USR-2147,2025-02-19,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,IL,Completed
GA4-111233,USR-7328,2025-03-25,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Paid Search,NC,Completed
GA4-111234,USR-4232,2025-03-14,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,TX,Completed
GA4-111235,USR-7205,2025-09-20,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,WA,Completed
GA4-111236,USR-1971,2025-07-14,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,3,79.0,237.0,Referral,NC,Completed
GA4-111237,USR-5007,2025-11-23,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Referral,TX,Completed
GA4-111238,USR-4103,2025-11-24,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Organic Search,NC,Completed
GA4-111239,USR-4169,2025-08-24,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,VA,Completed
GA4-111240,USR-1891,2025-09-06,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Paid Search,CO,Completed
GA4-111241,USR-4316,2025-08-13,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,FL,Completed
GA4-111242,USR-4452,2025-11-17,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Display,WA,Completed
GA4-111243,USR-1346,2025-06-13,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Referral,MA,Completed
GA4-111244,USR-3425,2025-03-20,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,TX,Completed
GA4-111245,USR-4667,2025-08-11,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Direct,VA,Completed
GA4-111246,USR-7313,2025-02-16,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Direct,IL,Completed
GA4-111247,USR-6297,2025-05-03,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,TX,Completed
GA4-111248,USR-6933,2025-11-23,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,NC,Completed
GA4-111249,USR-2589,2025-05-11,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,3,79.0,237.0,Organic Search,WA,Completed
GA4-111250,USR-6537,2025-04-19,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Paid Search,IL,Completed
GA4-111251,USR-6237,2025-07-05,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,MA,Completed
GA4-111252,USR-1396,2025-03-22,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,MA,Completed
GA4-111253,USR-4431,2025-11-16,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,2,99.99,199.98,Direct,CA,Completed
GA4-111254,USR-2186,2025-12-17,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,CA,Completed
GA4-111255,USR-6883,2025-01-07,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Referral,CA,Completed
GA4-111256,USR-4265,2025-04-03,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Paid Search,NY,Completed
GA4-111257,USR-4352,2025-01-06,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Direct,CA,Completed
GA4-111258,USR-3853,2025-06-09,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Display,CA,Completed
GA4-111259,USR-4078,2025-12-29,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,NY,Completed
GA4-111260,USR-1617,2025-12-22,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Display,FL,Completed
GA4-111261,USR-1092,2025-01-10,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,CA,Completed
GA4-111262,USR-4018,2025-12-10,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,TX,Completed
GA4-111263,USR-4500,2025-01-02,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,CO,Completed
GA4-111264,USR-6881,2025-04-15,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,CA,Completed
GA4-111265,USR-1111,2025-12-31,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,NC,Completed
GA4-111266,USR-1860,2025-09-12,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Organic Search,WA,Completed
GA4-111267,USR-4409,2025-09-15,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Paid Search,FL,Completed
GA4-111268,USR-7076,2025-01-26,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Referral,CO,Completed
GA4-111269,USR-4422,2025-03-02,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Direct,TX,Completed
GA4-111270,USR-5810,2025-07-23,GGOEGAAB010516,Android Collectible Figurine,Accessories,2,18.0,36.0,Referral,CA,Completed
GA4-111271,USR-1680,2025-01-03,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,MA,Completed
GA4-111272,USR-6075,2026-01-10,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Organic Search,TX,Completed
GA4-111273,USR-6030,2025-09-19,GGOEGFKQ014499,Google Cloud White Tee,Apparel,3,24.99,74.97,Referral,WA,Completed
GA4-111274,USR-3625,2025-01-12,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,CO,Completed
GA4-111275,USR-2231,2025-12-13,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,TX,Completed
GA4-111276,USR-2509,2025-12-12,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Referral,CO,Completed
GA4-111277,USR-1236,2025-05-06,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Direct,NC,Completed
GA4-111278,USR-5692,2025-06-15,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Referral,WA,Completed
GA4-111279,USR-5712,2025-12-14,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Referral,MA,Completed
GA4-111280,USR-3374,2025-03-13,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,IL,Completed
GA4-111281,USR-4051,2025-01-27,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,2,65.0,130.0,Direct,IL,Completed
GA4-111282,USR-6645,2025-08-29,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Display,IL,Completed
GA4-111283,USR-6733,2025-03-08,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Organic Search,TX,Completed
GA4-111284,USR-5514,2025-08-14,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,TX,Completed
GA4-111285,USR-4422,2025-11-11,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,3,22.0,66.0,Paid Search,WA,Completed
GA4-111286,USR-7412,2025-03-25,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Paid Search,CA,Completed
GA4-111287,USR-1160,2025-08-24,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,1,6.5,6.5,Organic Search,NC,Completed
GA4-111288,USR-3386,2025-09-26,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,NC,Completed
GA4-111289,USR-6826,2025-11-21,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,2,22.0,44.0,Organic Search,TX,Completed
GA4-111290,USR-1495,2025-06-19,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,NC,Completed
GA4-111291,USR-5900,2025-06-29,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,TX,Completed
GA4-111292,USR-2299,2025-07-23,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,2,48.0,96.0,Organic Search,CO,Completed
GA4-111293,USR-6785,2025-11-22,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Paid Search,TX,Completed
GA4-111294,USR-5818,2025-08-16,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,WA,Completed
GA4-111295,USR-1571,2025-04-08,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Organic Search,CA,Completed
GA4-111296,USR-2768,2025-06-23,GGOEGFKQ014499,Google Cloud White Tee,Apparel,1,24.99,24.99,Organic Search,FL,Completed
GA4-111297,USR-6048,2025-06-18,GGOEFAAB010617,Google Rainbow Enamel Pin,Accessories,2,6.5,13.0,Paid Search,MA,Completed
GA4-111298,USR-3626,2025-09-16,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Organic Search,TX,Completed
GA4-111299,USR-6260,2025-05-16,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Referral,MA,Completed
GA4-111300,USR-4162,2025-07-28,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Referral,NC,Completed
GA4-111301,USR-6419,2025-12-21,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Referral,NC,Completed
GA4-111302,USR-2702,2025-09-01,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Direct,NY,Completed
GA4-111303,USR-1842,2025-09-10,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Direct,VA,Completed
GA4-111304,USR-3632,2025-09-12,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,VA,Completed
GA4-111305,USR-1751,2025-11-21,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,1,26.5,26.5,Display,FL,Completed
GA4-111306,USR-7253,2025-09-20,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Organic Search,VA,Completed
GA4-111307,USR-4933,2025-12-19,GGOEGAAB010516,Android Collectible Figurine,Accessories,1,18.0,18.0,Paid Search,IL,Completed
GA4-111308,USR-6269,2025-11-12,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,MA,Completed
GA4-111309,USR-4216,2025-07-10,GGOEGFXQ016399,Pixel Stand Wireless Charger,Electronics,1,79.0,79.0,Organic Search,VA,Completed
GA4-111310,USR-6749,2025-09-29,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Direct,IL,Completed
GA4-111311,USR-7121,2025-02-27,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Referral,NC,Completed
GA4-111312,USR-4260,2025-06-22,GGOEGAXB098810,Google Thermal Travel Tumbler,Drinkware,2,26.5,53.0,Direct,CA,Completed
GA4-111313,USR-5275,2025-04-26,GGOEYHPB098810,YouTube Crewneck Sweatshirt,Apparel,1,48.0,48.0,Organic Search,TX,Completed
GA4-111314,USR-3441,2025-11-04,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Direct,VA,Completed
GA4-111315,USR-3113,2025-01-22,GGOEGBJR013999,Google Stainless Steel Water Bottle,Drinkware,1,22.0,22.0,Direct,CA,Completed
GA4-111316,USR-2377,2025-04-11,GGOEAKBB010299,Google Campus Laptop Backpack,Bags,1,65.0,65.0,Paid Search,IL,Completed
GA4-111317,USR-1907,2025-07-26,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Organic Search,VA,Completed
GA4-111318,USR-6396,2025-07-22,GGOEGFKQ014499,Google Cloud White Tee,Apparel,2,24.99,49.98,Direct,NY,Completed
GA4-111319,USR-4389,2025-10-21,GGOEAAEB099214,Chrome Dino Socks,Apparel,1,12.5,12.5,Direct,TX,Completed
GA4-111320,USR-3993,2025-01-29,GGOEGDHH087299,Nest Audio Smart Speaker,Electronics,1,99.99,99.99,Organic Search,MA,Completed
